scope,program_id,program_name,credential,study_mode,school,url,catalogs,catalog_occurrence_count,official_course_reference_count,database_course_count,http_status,final_url,classification,reason,matched_program_id
current_catalog,4870APPR,Cabinetmaker (Joiner),Apprenticeship,Full-time,School of Construction and the Environment,https://www.bcit.ca/programs/cabinetmaker-joiner-apprenticeship-full-time-4870appr/,trades-apprenticeships,1,0,,200,https://www.bcit.ca/programs/cabinetmaker-joiner-apprenticeship-full-time-4870appr/,apprenticeship/training structure without identifiable course IDs,Current apprenticeship page publishes training levels/hours without identifiable BCIT course IDs.,
current_catalog,5020NOBCIT,Maintenance Management Professional,Statement of Completion,Part-time,School of Energy,https://www.bcit.ca/programs/maintenance-management-professional-statement-of-completion-part-time-5020nobcit/,engineering,1,8,,200,https://www.bcit.ca/programs/maintenance-management-professional-statement-of-completion-part-time-5020nobcit/,non-program/special entry,Current catalog listing is a Statement of Completion or uses a NOBCIT/non-credential identifier.,
current_catalog,5025NOBCIT,Non-Destructive Testing,Statement of Completion,Part-time,School of Energy,https://www.bcit.ca/programs/non-destructive-testing-statement-of-completion-part-time-5025nobcit/,engineering,1,5,,200,https://www.bcit.ca/programs/non-destructive-testing-statement-of-completion-part-time-5025nobcit/,non-program/special entry,Current catalog listing is a Statement of Completion or uses a NOBCIT/non-credential identifier.,
current_catalog,5063DIPMA,Biomedical Engineering Technology,Diploma,Full-time,School of Health Sciences,https://www.bcit.ca/programs/biomedical-engineering-technology-diploma-full-time-5063dipma/,applied-natural-sciences|engineering|health-sciences,3,,34,,https://www.bcit.ca/programs/biomedical-engineering-technology-diploma-full-time-5063dipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,5063DIPMA
current_catalog,5077CERT,Event Marketing and Management Strategy,Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/event-marketing-and-management-strategy-certificate-part-time-5077cert/,business-media,1,34,,200,https://www.bcit.ca/programs/event-marketing-and-management-strategy-certificate-part-time-5077cert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,5085ACERT,Project Management,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/project-management-associate-certificate-part-time-5085acert/,business-media,1,19,,200,https://www.bcit.ca/programs/project-management-associate-certificate-part-time-5085acert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,5105DIPMA,Digital Communications and Wireless Technologies,Diploma,Full-time,School of Energy,https://www.bcit.ca/programs/digital-communications-and-wireless-technologies-diploma-full-time-5105dipma/,engineering|trades-apprenticeships,2,,23,,https://www.bcit.ca/programs/digital-communications-and-wireless-technologies-diploma-full-time-5105dipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,5105DIPMA
current_catalog,5115ACERT,Music Business,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/music-business-associate-certificate-part-time-5115acert/,business-media,1,,20,,https://www.bcit.ca/programs/music-business-associate-certificate-part-time-5115acert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,5115ACERT
current_catalog,5125ACERT,Business of Sawmilling,Associate Certificate,Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/business-of-sawmilling-associate-certificate-part-time-5125acert/,applied-natural-sciences|business-media,2,,5,,https://www.bcit.ca/programs/business-of-sawmilling-associate-certificate-part-time-5125acert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,5125ACERT
current_catalog,5140ACERT,Business Administration,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/business-administration-associate-certificate-part-time-5140acert/,business-media,1,,5,,https://www.bcit.ca/programs/business-administration-associate-certificate-part-time-5140acert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,5140ACERT
current_catalog,5145ADCERT,Sustainable Business,Advanced Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/sustainable-business-advanced-certificate-part-time-5145adcert/,business-media,3,,11,,https://www.bcit.ca/programs/sustainable-business-advanced-certificate-part-time-5145adcert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,5145ADCERT
current_catalog,5155DIPMA,"Food Processing, Safety, and Quality",Diploma,Full-time,School of Health Sciences,https://www.bcit.ca/programs/food-processing-safety-and-quality-diploma-full-time-5155dipma/,applied-natural-sciences|health-sciences,2,,25,,https://www.bcit.ca/programs/food-processing-safety-and-quality-diploma-full-time-5155dipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,5155DIPMA
current_catalog,515GACERT,Building Construction Technology,Associate Certificate,Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/building-construction-technology-associate-certificate-part-time-515gacert/,engineering,1,,6,,https://www.bcit.ca/programs/building-construction-technology-associate-certificate-part-time-515gacert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,515GACERT
current_catalog,515HACERT,Building Design and Architectural CAD,Associate Certificate,Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/building-design-and-architectural-cad-associate-certificate-part-time-515hacert/,engineering,1,6,,200,https://www.bcit.ca/programs/building-design-and-architectural-cad-associate-certificate-part-time-515hacert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,5160ACERT,Industrial Wood Processing,Associate Certificate,Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/industrial-wood-processing-associate-certificate-part-time-5160acert/,applied-natural-sciences,1,5,,200,https://www.bcit.ca/programs/industrial-wood-processing-associate-certificate-part-time-5160acert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,5165ADCERT,Digital Health,Advanced Certificate,Part-time,School of Health Sciences,https://www.bcit.ca/programs/digital-health-advanced-certificate-part-time-5165adcert/,computing-it|health-sciences,2,,9,,https://www.bcit.ca/programs/digital-health-advanced-certificate-part-time-5165adcert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,5165ADCERT
current_catalog,5170ACERT,Healthcare Unit Clerk,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/healthcare-unit-clerk-associate-certificate-part-time-5170acert/,business-media|health-sciences,2,,11,,https://www.bcit.ca/programs/healthcare-unit-clerk-associate-certificate-part-time-5170acert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,5170ACERT
current_catalog,5175ACERT,Polytechnic Teaching,Associate Certificate,Part-time,Learning and Teaching Centre,https://www.bcit.ca/programs/polytechnic-teaching-associate-certificate-part-time-5175acert/,business-media,1,6,,200,https://www.bcit.ca/programs/polytechnic-teaching-associate-certificate-part-time-5175acert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,5180ADVDIP,Sustainable Business Leadership,Advanced Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/sustainable-business-leadership-advanced-diploma-full-time-5180advdip/,business-media|engineering,2,,12,,https://www.bcit.ca/programs/sustainable-business-leadership-advanced-diploma-full-time-5180advdip/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,5180ADVDIP
current_catalog,5180PADVDIP,Sustainable Business Leadership,Advanced Diploma,Part-time,School of Business + Media,https://www.bcit.ca/programs/sustainable-business-leadership-advanced-diploma-part-time-5180padvdip/,business-media|engineering,2,,12,,https://www.bcit.ca/programs/sustainable-business-leadership-advanced-diploma-part-time-5180padvdip/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,5180PADVDIP
current_catalog,5205ACERT,Business Analysis,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/business-analysis-associate-certificate-part-time-5205acert/,business-media,1,,12,,https://www.bcit.ca/programs/business-analysis-associate-certificate-part-time-5205acert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,5205ACERT
current_catalog,5225ACERT,Construction of Mass Timber Structures,Associate Certificate,Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/construction-of-mass-timber-structures-associate-certificate-part-time-5225acert/,applied-natural-sciences|trades-apprenticeships,2,,5,,https://www.bcit.ca/programs/construction-of-mass-timber-structures-associate-certificate-part-time-5225acert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,5225ACERT
current_catalog,5235ADCERT,Building Energy Modelling and Performance Analysis,Advanced Certificate,Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/building-energy-modelling-and-performance-analysis-advanced-certificate-part-time-5235adcert/,engineering,1,,8,,https://www.bcit.ca/programs/building-energy-modelling-and-performance-analysis-advanced-certificate-part-time-5235adcert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,5235ADCERT
current_catalog,5240ADVDIP,Technical Arts,Advanced Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/technical-arts-advanced-diploma-full-time-5240advdip/,business-media,1,,15,,https://www.bcit.ca/programs/technical-arts-advanced-diploma-full-time-5240advdip/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,5240ADVDIP
current_catalog,5245ACERT,Artificial Intelligence Management,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/artificial-intelligence-management-associate-certificate-part-time-5245acert/,business-media,1,,4,,https://www.bcit.ca/programs/artificial-intelligence-management-associate-certificate-part-time-5245acert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,5245ACERT
current_catalog,5265DIPMA,Industrial Network Cybersecurity,Diploma,Full-time,School of Energy,https://www.bcit.ca/programs/industrial-network-cybersecurity-diploma-full-time-5265dipma/,applied-natural-sciences|computing-it|engineering,3,,25,,https://www.bcit.ca/programs/industrial-network-cybersecurity-diploma-full-time-5265dipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,5265DIPMA
current_catalog,5275ACERT,Business Intelligence,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/business-intelligence-associate-certificate-part-time-5275acert/,business-media,1,5,,200,https://www.bcit.ca/programs/business-intelligence-associate-certificate-part-time-5275acert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
