program_id,program_name,credential,study_mode,source_url,regular_listed,regular_international_flag,regular_pgwp_flag,flexible_listed,flexible_international_flag,flexible_pgwp_flag,availability_listed,has_domestic_only_availability_row,individual_evidence_status,individual_study_permit_status,individual_pgwp_status,recommended_program_status,recommended_pgwp_status,decision_basis,individual_evidence_url,individual_evidence_retrieved_at,legacy_accepts_international,current_international_eligibility,current_evidence_url,current_last_checked
5160ACERT,Industrial Wood Processing,Associate Certificate,Part-time,https://www.bcit.ca/programs/industrial-wood-processing-associate-certificate-part-time-5160acert/,false,false,false,false,false,false,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,no_explicit_governing_evidence,https://www.bcit.ca/programs/industrial-wood-processing-associate-certificate-part-time-5160acert/,,,Refer to official program page,https://www.bcit.ca/programs/industrial-wood-processing-associate-certificate-part-time-5160acert/,2026-09-08
5165ADCERT,Digital Health,Advanced Certificate,Part-time,https://www.bcit.ca/programs/digital-health-advanced-certificate-part-time-5165adcert/,false,false,false,true,true,false,true,true,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/digital-health-advanced-certificate-part-time-5165adcert/,,,Refer to official program page,https://www.bcit.ca/programs/digital-health-advanced-certificate-part-time-5165adcert/,2026-09-08
5170ACERT,Healthcare Unit Clerk,Associate Certificate,Part-time,https://www.bcit.ca/programs/healthcare-unit-clerk-associate-certificate-part-time-5170acert/,false,false,false,true,true,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/healthcare-unit-clerk-associate-certificate-part-time-5170acert/,,,Refer to official program page,https://www.bcit.ca/programs/healthcare-unit-clerk-associate-certificate-part-time-5170acert/,2026-09-08
5175ACERT,Polytechnic Teaching,Associate Certificate,Part-time,https://www.bcit.ca/programs/polytechnic-teaching-associate-certificate-part-time-5175acert/,false,false,false,true,true,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/polytechnic-teaching-associate-certificate-part-time-5175acert/,,,Refer to official program page,https://www.bcit.ca/programs/polytechnic-teaching-associate-certificate-part-time-5175acert/,2026-09-08
5180ADVDIP,Sustainable Business Leadership,Advanced Diploma,Full-time,https://www.bcit.ca/programs/sustainable-business-leadership-advanced-diploma-full-time-5180advdip/,true,true,true,false,false,false,true,true,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/sustainable-business-leadership-advanced-diploma-full-time-5180advdip/,,,Refer to official program page,https://www.bcit.ca/programs/sustainable-business-leadership-advanced-diploma-full-time-5180advdip/,2026-09-08
5180PADVDIP,Sustainable Business Leadership,Advanced Diploma,Part-time,https://www.bcit.ca/programs/sustainable-business-leadership-advanced-diploma-part-time-5180padvdip/,false,false,false,true,false,false,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,no_explicit_governing_evidence,https://www.bcit.ca/programs/sustainable-business-leadership-advanced-diploma-part-time-5180padvdip/,,,Refer to official program page,https://www.bcit.ca/programs/sustainable-business-leadership-advanced-diploma-part-time-5180padvdip/,2026-09-08
5205ACERT,Business Analysis,Associate Certificate,Part-time,https://www.bcit.ca/programs/business-analysis-associate-certificate-part-time-5205acert/,false,false,false,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,no_explicit_governing_evidence,https://www.bcit.ca/programs/business-analysis-associate-certificate-part-time-5205acert/,,,Refer to official program page,https://www.bcit.ca/programs/business-analysis-associate-certificate-part-time-5205acert/,2026-09-08
5225ACERT,Construction of Mass Timber Structures,Associate Certificate,Part-time,https://www.bcit.ca/programs/construction-of-mass-timber-structures-associate-certificate-part-time-5225acert/,false,false,false,false,false,false,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,no_explicit_governing_evidence,https://www.bcit.ca/programs/construction-of-mass-timber-structures-associate-certificate-part-time-5225acert/,,,Refer to official program page,https://www.bcit.ca/programs/construction-of-mass-timber-structures-associate-certificate-part-time-5225acert/,2026-09-08
5235ADCERT,Building Energy Modelling and Performance Analysis,Advanced Certificate,Part-time,https://www.bcit.ca/programs/building-energy-modelling-and-performance-analysis-advanced-certificate-part-time-5235adcert/,false,false,false,true,true,false,true,true,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/building-energy-modelling-and-performance-analysis-advanced-certificate-part-time-5235adcert/,,,Refer to official program page,https://www.bcit.ca/programs/building-energy-modelling-and-performance-analysis-advanced-certificate-part-time-5235adcert/,2026-09-08
5240ADVDIP,Technical Arts,Advanced Diploma,Full-time,https://www.bcit.ca/programs/technical-arts-advanced-diploma-full-time-5240advdip/,true,true,true,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/technical-arts-advanced-diploma-full-time-5240advdip/,,,Refer to official program page,https://www.bcit.ca/programs/technical-arts-advanced-diploma-full-time-5240advdip/,2026-09-08
5245ACERT,Artificial Intelligence Management,Associate Certificate,Part-time,https://www.bcit.ca/programs/artificial-intelligence-management-associate-certificate-part-time-5245acert/,false,false,false,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,no_explicit_governing_evidence,https://www.bcit.ca/programs/artificial-intelligence-management-associate-certificate-part-time-5245acert/,,,Refer to official program page,https://www.bcit.ca/programs/artificial-intelligence-management-associate-certificate-part-time-5245acert/,2026-09-08
5265DIPMA,Industrial Network Cybersecurity,Diploma,Full-time,https://www.bcit.ca/programs/industrial-network-cybersecurity-diploma-full-time-5265dipma/,true,true,true,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/industrial-network-cybersecurity-diploma-full-time-5265dipma/,,,Refer to official program page,https://www.bcit.ca/programs/industrial-network-cybersecurity-diploma-full-time-5265dipma/,2026-09-08
5275ACERT,Business Intelligence,Associate Certificate,Part-time,https://www.bcit.ca/programs/business-intelligence-associate-certificate-part-time-5275acert/,false,false,false,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,no_explicit_governing_evidence,https://www.bcit.ca/programs/business-intelligence-associate-certificate-part-time-5275acert/,,,Refer to official program page,https://www.bcit.ca/programs/business-intelligence-associate-certificate-part-time-5275acert/,2026-09-08
528AADCERT,Forensic Investigation (Crime and Intelligence Analysis Option),Advanced Certificate,Part-time,https://www.bcit.ca/programs/forensic-investigation-crime-and-intelligence-analysis-option-advanced-certificate-part-time-528aadcert/,false,false,false,true,true,false,true,true,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/forensic-investigation-crime-and-intelligence-analysis-option-advanced-certificate-part-time-528aadcert/,,,Refer to official program page,https://www.bcit.ca/programs/forensic-investigation-crime-and-intelligence-analysis-option-advanced-certificate-part-time-528aadcert/,2026-09-08
528BADCERT,Forensic Investigation (Forensic Science Option),Advanced Certificate,Part-time,https://www.bcit.ca/programs/forensic-investigation-forensic-science-option-advanced-certificate-part-time-528badcert/,false,false,false,true,true,false,true,true,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/forensic-investigation-forensic-science-option-advanced-certificate-part-time-528badcert/,,,Refer to official program page,https://www.bcit.ca/programs/forensic-investigation-forensic-science-option-advanced-certificate-part-time-528badcert/,2026-09-08
528CADCERT,Forensic Investigation (Digital Forensics and Cybersecurity Option),Advanced Certificate,Part-time,https://www.bcit.ca/programs/forensic-investigation-digital-forensics-and-cybersecurity-option-advanced-certificate-part-time-528cadcert/,false,false,false,true,true,false,true,true,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/forensic-investigation-digital-forensics-and-cybersecurity-option-advanced-certificate-part-time-528cadcert/,,,Refer to official program page,https://www.bcit.ca/programs/forensic-investigation-digital-forensics-and-cybersecurity-option-advanced-certificate-part-time-528cadcert/,2026-09-08
5290ADVDIP,Professional Accounting,Advanced Diploma,Full-time/Part-time,https://www.bcit.ca/programs/professional-accounting-advanced-diploma-full-time-part-time-5290advdip/,true,true,false,true,true,false,true,true,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/professional-accounting-advanced-diploma-full-time-part-time-5290advdip/,,,Refer to official program page,https://www.bcit.ca/programs/professional-accounting-advanced-diploma-full-time-part-time-5290advdip/,2026-09-08
5295ACERT,Business Data Management,Associate Certificate,Part-time,https://www.bcit.ca/programs/business-data-management-associate-certificate-part-time-5295acert/,false,false,false,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,no_explicit_governing_evidence,https://www.bcit.ca/programs/business-data-management-associate-certificate-part-time-5295acert/,,,Refer to official program page,https://www.bcit.ca/programs/business-data-management-associate-certificate-part-time-5295acert/,2026-09-08
530ADIPLT,Cardiology Technology,Diploma,Part-time,https://www.bcit.ca/programs/cardiology-technology-diploma-part-time-530adiplt/,false,false,false,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,no_explicit_governing_evidence,https://www.bcit.ca/programs/cardiology-technology-diploma-part-time-530adiplt/,,,Refer to official program page,https://www.bcit.ca/programs/cardiology-technology-diploma-part-time-530adiplt/,2026-09-08
5310ADCERT,Cardiac Sciences (Cardiovascular Technology Option),Advanced Certificate,Part-time,https://www.bcit.ca/programs/cardiac-sciences-cardiovascular-technology-option-advanced-certificate-part-time-5310adcert/,false,false,false,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,no_explicit_governing_evidence,https://www.bcit.ca/programs/cardiac-sciences-cardiovascular-technology-option-advanced-certificate-part-time-5310adcert/,,,Refer to official program page,https://www.bcit.ca/programs/cardiac-sciences-cardiovascular-technology-option-advanced-certificate-part-time-5310adcert/,2026-09-08
5312ADVDIP,Business Management - Advanced Diploma,Advanced Diploma,Full-time/Part-time,https://www.bcit.ca/programs/business-management-advanced-diploma-advanced-diploma-full-time-part-time-5312advdip/,true,true,false,true,true,false,true,true,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/business-management-advanced-diploma-advanced-diploma-full-time-part-time-5312advdip/,,,Refer to official program page,https://www.bcit.ca/programs/business-management-advanced-diploma-advanced-diploma-full-time-part-time-5312advdip/,2026-09-08
5320ADCERT,Cardiac Sciences (Electrophysiology Technology Option),Advanced Certificate,Part-time,https://www.bcit.ca/programs/cardiac-sciences-electrophysiology-technology-option-advanced-certificate-part-time-5320adcert/,false,false,false,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,no_explicit_governing_evidence,https://www.bcit.ca/programs/cardiac-sciences-electrophysiology-technology-option-advanced-certificate-part-time-5320adcert/,,,Refer to official program page,https://www.bcit.ca/programs/cardiac-sciences-electrophysiology-technology-option-advanced-certificate-part-time-5320adcert/,2026-09-08
5325ACERT,Foundations in Occupational Health and Safety,Associate Certificate,Part-time,https://www.bcit.ca/programs/foundations-in-occupational-health-and-safety-associate-certificate-part-time-5325acert/,false,false,false,true,true,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,UNKNOWN_NOT_PUBLISHED,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/foundations-in-occupational-health-and-safety-associate-certificate-part-time-5325acert/,,,Refer to official program page,https://www.bcit.ca/programs/foundations-in-occupational-health-and-safety-associate-certificate-part-time-5325acert/,2026-09-08
5330ADCERT,Cardiac Sciences (Cardiac Rhythm Device Technology Option),Advanced Certificate,Part-time,https://www.bcit.ca/programs/cardiac-sciences-cardiac-rhythm-device-technology-option-advanced-certificate-part-time-5330adcert/,false,false,false,false,false,false,true,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,no_explicit_governing_evidence,https://www.bcit.ca/programs/cardiac-sciences-cardiac-rhythm-device-technology-option-advanced-certificate-part-time-5330adcert/,,,Refer to official program page,https://www.bcit.ca/programs/cardiac-sciences-cardiac-rhythm-device-technology-option-advanced-certificate-part-time-5330adcert/,2026-09-08
534ADIPMA,Electrical and Computer Engineering Technology (Automation and Instrumentation Option),Diploma,Full-time,https://www.bcit.ca/programs/electrical-and-computer-engineering-technology-automation-and-instrumentation-option-diploma-full-time-534adipma/,true,true,true,false,false,false,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/electrical-and-computer-engineering-technology-automation-and-instrumentation-option-diploma-full-time-534adipma/,,,Refer to official program page,https://www.bcit.ca/programs/electrical-and-computer-engineering-technology-automation-and-instrumentation-option-diploma-full-time-534adipma/,2026-09-08
534BDIPMA,Electrical and Computer Engineering Technology (Electrical Power and Industrial Control Option),Diploma,Full-time,https://www.bcit.ca/programs/electrical-and-computer-engineering-technology-electrical-power-and-industrial-control-option-diploma-full-time-534bdipma/,true,true,true,false,false,false,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/electrical-and-computer-engineering-technology-electrical-power-and-industrial-control-option-diploma-full-time-534bdipma/,,,Refer to official program page,https://www.bcit.ca/programs/electrical-and-computer-engineering-technology-electrical-power-and-industrial-control-option-diploma-full-time-534bdipma/,2026-09-08
534CDIPMA,Electrical and Computer Engineering Technology (Telecommunications and Networks Option),Diploma,Full-time,https://www.bcit.ca/programs/electrical-and-computer-engineering-technology-telecommunications-and-networks-option-diploma-full-time-534cdipma/,true,true,true,false,false,false,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,ACCEPTED_AVAILABLE,ELIGIBLE_TO_APPLY,bcit_international_program_list_positive_flag,https://www.bcit.ca/programs/electrical-and-computer-engineering-technology-telecommunications-and-networks-option-diploma-full-time-534cdipma/,,,Refer to official program page,https://www.bcit.ca/programs/electrical-and-computer-engineering-technology-telecommunications-and-networks-option-diploma-full-time-534cdipma/,2026-09-08
5365ACERT,Digital Media Foundations,Associate Certificate,Part-time,https://www.bcit.ca/programs/digital-media-foundations-associate-certificate-part-time-5365acert/,false,false,false,false,false,false,false,false,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,UNKNOWN_NOT_PUBLISHED,no_explicit_governing_evidence,https://www.bcit.ca/programs/digital-media-foundations-associate-certificate-part-time-5365acert/,,,Refer to official program page,https://www.bcit.ca/programs/digital-media-foundations-associate-certificate-part-time-5365acert/,2026-09-08
